ape_round,parent_prompt_id,subcategory,prompt_id,prompt_family,prompt_text,target_word,pos,reference_cue,generated_cue,semantic_similarity,brevity_score,target_leak_penalty,proxy_score
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,綁頭髮,動詞,需要使用特定的工具來固定,整理好頭髮，準備一天的工作,0.29344671964645386,1.0,0.0,0.5054127037525177
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,量體溫,動詞,需要使用特定的測量工具,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_ef6d0c83,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,開門,動詞,"轉動把手,讓進出口變暢通的動作",早晨起來，慢慢推開家門，迎接新一天,0.3988263010978699,1.0,0.0,0.579178410768509
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,上廁所,動詞,會坐/蹲在馬桶上執行動作,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,切開水果，準備飲食,0.6484471559524536,1.0,0.0,0.7539130091667174
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,剪指甲,動詞,需要使用專門的小工具,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,吃飯,動詞,一天三餐,早晨起來，準備早餐，營養豐富,0.5814749002456665,1.0,0.0,0.7070324301719666
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳嗚聲響亮，清空呼吸道，預防感冒,0.38813579082489014,1.0,0.0,0.571695053577423
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,喝水,動詞,有些人會加入檸檬等來增加味道,早晨起來，記得喝杯水潤潤喉,0.4108664095401764,1.0,0.0,0.5876064866781234
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,寫字,動詞,學生上課時經常做的事情,開始每天的書面工作，準備筆記本和紙張,0.45932936668395996,1.0,0.0,0.6215305566787719
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,打噴嚏,動詞,生病時會更頻繁發生,早晨起來，打個噴嚏，清潔鼻腔,0.42978477478027344,1.0,0.0,0.6008493423461914
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,拍照,動詞,光線、角度和背景會影響結果,準備拍攝照片時，先整理好相框和鏡頭,0.3530104160308838,1.0,0.0,0.5471072912216186
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,掃地,動詞,"搭配拖地效果更好,讓地板變得更潔淨",開始整理家務，讓室內更乾淨整潔,0.705302357673645,1.0,0.0,0.7937116503715514
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,摺衣服,動詞,有些人會用專門的板子來幫助摺整齊,整理衣物，方便隨時穿著,0.3353491425514221,1.0,0.0,0.5347443997859954
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,擦桌子,動詞,在餐廳、學校、辦公室都很常見,開始整理餐桌，讓環境更乾淨整潔,0.3926885724067688,1.0,0.0,0.5748820006847382
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,擦汗,動詞,用力過大可能會讓皮膚泛紅,早晨起床時，記得擦去臉上的汗水,0.4258292019367218,1.0,0.0,0.5980804413557053
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,擦眼鏡,動詞,太用力可能會導致損壞,早晨起來，檢查並擦拭眼睛鏡片，確保清晰視力,0.013772835023701191,0.9523809523809523,0.0,0.29535527023087654
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,洗澡,動詞,讓身體保持乾淨清新的動作,早晨洗個澡，清爽一整天,0.5659165382385254,1.0,0.0,0.6961415767669678
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,煮飯,動詞,要使用各種食材、廚具和調味料,準備早餐前，先洗米，讓食物更加美味,0.5181517601013184,1.0,0.0,0.6627062320709228
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,睡覺,動詞,"適當的時間內完成這件事,有助於健康",早晨起來，先整理床鋪，準備開始新的一天,0.27445411682128906,1.0,0.0,0.49211788177490234
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,穿衣服,動詞,可以做不同的搭配,早晨起床後，整理床鋪，然後穿上適合的衣服,0.2029643952846527,1.0,0.0,0.4420750766992569
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",早晨起來，穿上鞋子，開始新的一天,0.34842509031295776,1.0,0.0,0.5438975632190703
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,早晨起床後，準備好鞋子和鞋帶，順利地將它,0.2281905710697174,1.0,0.0,0.4597333997488022
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,綁頭髮,動詞,需要使用特定的工具來固定,早晨梳洗時，將頭髮束起，方便整理和出行,0.280269980430603,1.0,0.0,0.4961889863014221
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,與家人朋友分享你的感受和想法，增進溝通,0.18497911095619202,1.0,0.0,0.42948537766933437
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,量體溫,動詞,需要使用特定的測量工具,,0.0,0.0,1.0,0.0
2,動作_ape_1_fd3949e3,動作,動作_ape_2_7846ef34,category_resampled,提示句：早上起床後，開始新的一天，先刷牙，保持口腔潔凈。,開門,動詞,"轉動把手,讓進出口變暢通的動作",,0.0,0.0,1.0,0.0
2,動物_ape_1_b50c4129,動物,動物_ape_2_13b96937,category_resampled,描述外觀（如毛、耳朵、尾巴）。,牛,名詞,可做成肉乾食用,"有時默默工作,有時群聚吃草,在田間地",0.32832416892051697,1.0,0.0,0.5298269182443618
2,動物_ape_1_b50c4129,動物,動物_ape_2_13b96937,category_resampled,描述外觀（如毛、耳朵、尾巴）。,狗,名詞,很多人家裡會養的動物,汪汪叫，跑來跑去，喜歡在戶外活動,0.2754319906234741,1.0,0.0,0.49280239343643184
2,動物_ape_1_b50c4129,動物,動物_ape_2_13b96937,category_resampled,描述外觀（如毛、耳朵、尾巴）。,豬,名詞,可做成肉乾食用,"有時很重,有時喜歡拱著背,常在農田",0.41416510939598083,1.0,0.0,0.5899155765771866
2,動物_ape_1_b50c4129,動物,動物_ape_2_13b96937,category_resampled,描述外觀（如毛、耳朵、尾巴）。,貓,名詞,"有時很黏人,有時愛獨處,個性多變","有時很黏人,有時愛獨處,個性多變",1.0,1.0,0.0,1.0
2,動物_ape_1_b50c4129,動物,動物_ape_2_13b96937,category_resampled,描述外觀（如毛、耳朵、尾巴）。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
2,動物_ape_1_b50c4129,動物,動物_ape_2_610d7833,category_resampled,描述叫聲（如狗叫、貓咪叫）。,牛,名詞,可做成肉乾食用,哞哞~,0.4189162850379944,0.75,0.0,0.518241399526596
2,動物_ape_1_b50c4129,動物,動物_ape_2_610d7833,category_resampled,描述叫聲（如狗叫、貓咪叫）。,狗,名詞,很多人家裡會養的動物,汪汪叫，跑來跑去，喜歡和家人玩,0.3602496385574341,1.0,0.0,0.5521747469902039
2,動物_ape_1_b50c4129,動物,動物_ape_2_610d7833,category_resampled,描述叫聲（如狗叫、貓咪叫）。,豬,名詞,可做成肉乾食用,"有時很笨重,有時又很機靈,喜歡在農",0.4542589783668518,1.0,0.0,0.6179812848567963
2,動物_ape_1_b50c4129,動物,動物_ape_2_610d7833,category_resampled,描述叫聲（如狗叫、貓咪叫）。,貓,名詞,"有時很黏人,有時愛獨處,個性多變",喵~ 狂歡時響亮，平日輕柔呼�,0.2524612247943878,1.0,0.0,0.47672285735607145
2,動物_ape_1_b50c4129,動物,動物_ape_2_610d7833,category_resampled,描述叫聲（如狗叫、貓咪叫）。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物","鵝灰色的羽毛, 每天清晨鳴叫四",0.2535361051559448,1.0,0.0,0.47747527360916137
2,喝_ape_1_1ba2a804,喝,喝_ape_2_70d5ed0b,category_resampled,請生成一句提示句，其中包含目標詞彙「柑橘類水果」，但不得直接說出「柑橘類水果」。,珍珠奶茶,名詞,自備飲料杯-5元,,0.0,0.0,1.0,0.0
2,喝_ape_1_1ba2a804,喝,喝_ape_2_70d5ed0b,category_resampled,請生成一句提示句，其中包含目標詞彙「柑橘類水果」，但不得直接說出「柑橘類水果」。,紅茶,名詞,飲料店有在賣,,0.0,0.0,1.0,0.0
2,喝_ape_1_1ba2a804,喝,喝_ape_2_70d5ed0b,category_resampled,請生成一句提示句，其中包含目標詞彙「柑橘類水果」，但不得直接說出「柑橘類水果」。,豆漿,名詞,可以加糖更好喝,豆浆和牛奶哪种更健康,0.5320245027542114,1.0,0.0,0.672417151927948
2,喝_ape_1_1ba2a804,喝,喝_ape_2_b805d5b0,category_resampled,請生成一句提示句，其中包含目標詞彙「紫薯」，但不得直接說出「紫薯」。,珍珠奶茶,名詞,自備飲料杯-5元,,0.0,0.0,1.0,0.0
2,喝_ape_1_1ba2a804,喝,喝_ape_2_b805d5b0,category_resampled,請生成一句提示句，其中包含目標詞彙「紫薯」，但不得直接說出「紫薯」。,紅茶,名詞,飲料店有在賣,,0.0,0.0,1.0,0.0
2,喝_ape_1_1ba2a804,喝,喝_ape_2_b805d5b0,category_resampled,請生成一句提示句，其中包含目標詞彙「紫薯」，但不得直接說出「紫薯」。,豆漿,名詞,可以加糖更好喝,,0.0,0.0,1.0,0.0
2,娛樂場所_ape_1_42e5edbc,娛樂場所,娛樂場所_ape_2_5f11db38,category_resampled,描述一種水果在自然環境中的生長過程。,公園,名詞,適合散步、慢跑的區域,,0.0,0.0,1.0,0.0
2,娛樂場所_ape_1_42e5edbc,娛樂場所,娛樂場所_ape_2_5f11db38,category_resampled,描述一種水果在自然環境中的生長過程。,電影院,名詞,放映前會播預告片,,0.0,0.0,1.0,0.0
2,學校_ape_1_0cbec27c,學校,學校_ape_2_4f193443,category_resampled,為失語症患者生成一句具體、生活化且容易聯想到答案的語意提示句，請勿直接說出目標詞。,圖書館,名詞,有電腦可以查詢館藏資料,,0.0,0.0,1.0,0.0
2,家具_ape_1_cdf6dffd,家具,家具_ape_2_bdcdfec1,category_resampled,描述一種水果的種類，並說明其在夏天的適宜用途。,床,名詞,"有收納空間,底下可以放東西",,0.0,0.0,1.0,0.0
2,家具_ape_1_cdf6dffd,家具,家具_ape_2_bdcdfec1,category_resampled,描述一種水果的種類，並說明其在夏天的適宜用途。,桌子,名詞,吃飯時大家會圍著它坐下來,,0.0,0.0,1.0,0.0
2,家具_ape_1_cdf6dffd,家具,家具_ape_2_bdcdfec1,category_resampled,描述一種水果的種類，並說明其在夏天的適宜用途。,衣櫃,名詞,有木製、塑膠、金屬等材質,描述一件高齡者常見的家具，強調其使用頻率,0.37688130140304565,1.0,0.0,0.5638169109821319
2,家具_ape_1_cdf6dffd,家具,家具_ape_2_bdcdfec1,category_resampled,描述一種水果的種類，並說明其在夏天的適宜用途。,鏡子,名詞,"用久會變髒,需要擦拭才能更清晰",,0.0,0.0,1.0,0.0
2,廚房用品_ape_1_6ac8e056,廚房用品,廚房用品_ape_2_25bd1115,category_resampled,描述一個水果的顏色和形狀。,砧板,名詞,"表面平整,不會卡住食材或殘渣",,0.0,0.0,1.0,0.0
2,廚房用品_ape_1_6ac8e056,廚房用品,廚房用品_ape_2_25bd1115,category_resampled,描述一個水果的顏色和形狀。,菜刀,名詞,有中式、西式、切水果等種類,,0.0,0.0,1.0,0.0
2,廚房用品_ape_1_6ac8e056,廚房用品,廚房用品_ape_2_25bd1115,category_resampled,描述一個水果的顏色和形狀。,鍋子,名詞,料理方式不同也需不同種類,,0.0,0.0,1.0,0.0
2,文具_ape_1_b2080979,文具,文具_ape_2_b6de7e36,category_resampled,生成一個簡單明了的失語症治療提示句，讓患者容易記住和應用。,原子筆,名詞,按一下或轉一下可推出筆芯,"透過彈性設計, 提供快速書寫體驗",0.49439120292663574,1.0,0.0,0.6460738420486449
2,文具_ape_1_b2080979,文具,文具_ape_2_6bda8a34,category_resampled,用自然語言描述失語症治療的方法。,原子筆,名詞,按一下或轉一下可推出筆芯,使用輕巧易握的設計，讓您在閱讀和書寫時,0.5483748912811279,1.0,0.0,0.6838624238967895
2,文具_ape_1_b2080979,文具,文具_ape_2_4892d0e3,category_resampled,生成一個生活化的、具體的失語症治療提示句，讓患者能夠快速理解。,原子筆,名詞,按一下或轉一下可推出筆芯,"透過輕巧握把,體驗快速書寫樂趣",0.5684540271759033,1.0,0.0,0.6979178190231323
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,芒果,名詞,帶有濃郁的甜香氣味,帶有鮮艷黃色皮膚，圓潤飽滿的,0.4969775676727295,1.0,0.0,0.6478842973709107
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,草莓,名詞,有綠色的蒂頭,帶有鮮艷紅色的圓形果實，表面光滑，,0.36565569043159485,1.0,0.0,0.5559589833021163
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,葡萄,名詞,它的籽可以榨成油,帶有深紫色外皮，圓形且略扁，常成串,0.24405810236930847,1.0,0.0,0.4708406716585159
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,蘋果,名詞,可能會打蠟,它可能纏繞著綠色的藤蔓，長得像一個,0.33908048272132874,1.0,0.0,0.5373563379049301
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,香蕉,名詞,台灣的旗山種很多,帶有黃色外皮和綠色果肉的長條形水果,0.2126975953578949,1.0,0.0,0.44888831675052643
2,水果_ape_1_ba664d45,水果,水果_ape_2_abe0cb75,category_resampled,提供一種方法，讓失語症患者能夠生成具體的水果描述。,鳳梨,名詞,切開後有特殊香氣,帶有清新的果香和多汁的口感,0.611160159111023,1.0,0.0,0.7278121113777161
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,芒果,名詞,帶有濃郁的甜香氣味,帶有鮮艷黃色外皮和橙色果肉,0.5828904509544373,1.0,0.0,0.7080233156681061
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,草莓,名詞,有綠色的蒂頭,鮮艷的紅色，圓潤的形狀，多汁的,0.44132357835769653,1.0,0.0,0.6089265048503876
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,葡萄,名詞,它的籽可以榨成油,它的皮薄而脆，內部多汁且酸甜可口,0.45743879675865173,1.0,0.0,0.6202071577310562
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,蘋果,名詞,可能會打蠟,它可能被切成小片或做成沙拉的一部分,0.4097970128059387,1.0,0.0,0.586857908964157
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,香蕉,名詞,台灣的旗山種很多,皮膚光滑，黃色外觀，長條形，略帶,0.07389602065086365,1.0,0.0,0.3517272144556045
2,水果_ape_1_ba664d45,水果,水果_ape_2_708436b9,category_resampled,指導失語症患者，以水果的特定特徵來構建詳細的提示句。,鳳梨,名詞,切開後有特殊香氣,帶有鮮艷紅色外皮和多顆小果實,0.5251922607421875,1.0,0.0,0.6676345825195312
2,調味_ape_1_f96cf70b,調味,調味_ape_2_4e7b6cfa,category_resampled,**生成一個以「水果」作為主要特徵的提示句**。,糖,名詞,吃太多對胰臟不好,透過甜味和營養價值，成為餐桌上不可或缺的伴侶,0.28824204206466675,0.9090909090909091,0.0,0.4744967021725394
2,調味_ape_1_f96cf70b,調味,調味_ape_2_4e7b6cfa,category_resampled,**生成一個以「水果」作為主要特徵的提示句**。,鹽,名詞,在古代是非常珍貴的物品,,0.0,0.0,1.0,0.0
2,調味_ape_1_f96cf70b,調味,調味_ape_2_2bee96b9,category_resampled,**生成一個以「蔬菜」作為主要特徵的提示句**。,糖,名詞,吃太多對胰臟不好,甜味的粉末，添加到食物中增加味道和營養,0.38745051622390747,1.0,0.0,0.5712153613567352
2,調味_ape_1_f96cf70b,調味,調味_ape_2_2bee96b9,category_resampled,**生成一個以「蔬菜」作為主要特徵的提示句**。,鹽,名詞,在古代是非常珍貴的物品,"透過電力驅動,行駛於專用軌道",0.10460703074932098,1.0,0.0,0.3732249215245247
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,假牙,名詞,剛戴上時可能會有異物感,如何為高齡者提供方便，防止牙齒移位,0.22064757347106934,1.0,0.0,0.4544533014297485
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,助聽器,名詞,需要定期更換電池或充電,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,拐杖,名詞,有標準型、四腳型或摺疊款式,如何為高齡人士提供安全可靠的代步工具,0.25067970156669617,1.0,0.0,0.4754757910966873
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,藥盒,名詞,有些時間到會發出聲音或震動,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,護膝,名詞,適合冬天或關節炎患者使用,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_93f464b7,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種水果？,輪椅,名詞,"某些款式可折疊,方便攜帶或存放",,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,假牙,名詞,剛戴上時可能會有異物感,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,助聽器,名詞,需要定期更換電池或充電,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,拐杖,名詞,有標準型、四腳型或摺疊款式,如何為高齡人士提供安全可靠的代步工具,0.25067970156669617,1.0,0.0,0.4754757910966873
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,藥盒,名詞,有些時間到會發出聲音或震動,,0.0,0.0,1.0,0.0
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,護膝,名詞,適合冬天或關節炎患者使用,適合長時間活動，提供足夠支撐和保護,0.41692185401916504,1.0,0.0,0.5918452978134154
2,輔具_ape_1_4f6599a0,輔具,輔具_ape_2_3c344191,category_resampled,如何為失語症患者生成一句簡單明確的提示，描述一種蔬菜？,輪椅,名詞,"某些款式可折疊,方便攜帶或存放",如何讓高齡人士在家中自行調整座椅高度,0.3516981601715088,1.0,0.0,0.5461887121200562
2,運動場所_ape_1_84b3993d,運動場所,運動場所_ape_2_6eb0e163,category_resampled,創建一個包含「失語症治療提示句」的短句。,操場,名詞,"有些設有夜間照明,方便晚間運動",,0.0,0.0,1.0,0.0
2,運動場所_ape_1_84b3993d,運動場所,運動場所_ape_2_6eb0e163,category_resampled,創建一個包含「失語症治療提示句」的短句。,游泳池,名詞,比賽泳道通常是 50 公尺長,在陽光下嬉戲，水花四溢的歡樂泳池,0.423949658870697,1.0,0.0,0.596764761209488
2,醫療場所_ape_1_32fb0e73,醫療場所,醫療場所_ape_2_b433921d,category_resampled,為失語症患者生成簡短、具體、容易聯想到答案的語意提示句。,藥局,名詞,有些會提供血壓量測和領取口罩等服務,,0.0,0.0,1.0,0.0
2,醫療場所_ape_1_32fb0e73,醫療場所,醫療場所_ape_2_b433921d,category_resampled,為失語症患者生成簡短、具體、容易聯想到答案的語意提示句。,醫院,名詞,設有內科、外科、婦產科、小兒科等不同科別,在忙碌的一天後，找個地方休息和療癒，去,0.12456988543272018,1.0,0.0,0.3871989198029041
2,金融機構_ape_1_28df5e18,金融機構,金融機構_ape_2_6179ca4a,category_resampled,為失語症患者生成一句具體、簡單、容易聯想到答案的語意提示句，不要直接說出「為失語症患者」，只描述過程和方法。,郵局,名詞,有些人會來這裡繳水電費或其他帳單,"透過電力驅動,行駛於城市中心商業區附近",0.3293221592903137,1.0,0.0,0.5305255115032196
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_21c10035,category_resampled,描述一個特定目標詞彙，但不直接說出目標詞。,叉子,名詞,兒童款的XX會比較圓潤,描述一個特定目標詞彙，但不直接說出目標詞,0.04723089560866356,1.0,0.0,0.33306162692606445
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_21c10035,category_resampled,描述一個特定目標詞彙，但不直接說出目標詞。,湯匙,名詞,"嬰兒用的特別小,邊緣圓滑,方便餵食","嬰兒用的XX會比較圓潤,邊緣平滑,方便",0.7735872864723206,1.0,0.0,0.8415111005306244
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_21c10035,category_resampled,描述一個特定目標詞彙，但不直接說出目標詞。,碗,名詞,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,描述一個特定目標詞彙，但不直接說出目標詞,0.12217014282941818,1.0,0.0,0.3855190999805927
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_165c39f8,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙。,叉子,名詞,兒童款的XX會比較圓潤,,0.0,0.0,1.0,0.0
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_165c39f8,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙。,湯匙,名詞,"嬰兒用的特別小,邊緣圓滑,方便餵食",,0.0,0.0,1.0,0.0
2,餐具_ape_1_603bc589,餐具,餐具_ape_2_165c39f8,category_resampled,說明如何使用簡單具體的形容詞來描述目標詞彙。,碗,名詞,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,,0.0,0.0,1.0,0.0
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",上廁所,動詞,會坐/蹲在馬桶上執行動作,在需要時前往衛生間，保持乾淨整洁,0.5114827156066895,1.0,0.0,0.6580379009246826
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,早晨起床後，切一小塊水果當早餐,0.5204545259475708,1.0,0.0,0.6643181681632995
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",剪指甲,動詞,需要使用專門的小工具,早上起床後，記得檢查手上的指甲是否需要修剪,0.3958507776260376,0.9523809523809523,0.0,0.562809830052512
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",吃飯,動詞,一天三餐,早晨起床後，第一件事就是吃早餐,0.4318976104259491,1.0,0.0,0.6023283272981643
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳嗚聲從喉嚨中發出，似乎在提醒著,0.34321773052215576,1.0,0.0,0.5402524113655089
3,動作_ape_2_b7c80da6,動作,動作_ape_3_6319ea44,category_resampled,"制作失語症治療提示句，以""早晨起床""作為起始，描述每天生活的開始。",喝水,動詞,有些人會加入檸檬等來增加味道,,0.0,0.0,1.0,0.0
